측정일자,권역명,측정소명,미세먼지(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
20230528,서남권,양천구,11,5,0.0153,0.0103,0.33,0.0024
20230528,동남권,강남구,10,6,0.0174,0.013,0.29,0.0027
20230528,동남권,서초구,7,4,0.0221,0.0109,0.32,0.0025
20230528,동남권,송파구,11,6,0.0182,0.0112,0.31,0.002
20230528,동남권,강동구,12,6,0.0138,0.0002,0.28,0.0022
20230527,도심권,중구,24,14,0.0218,0.0248,0.42,0.0027
20230527,도심권,종로구,28,12,0.0251,0.019,0.43,0.0028
20230527,도심권,용산구,31,19,0.0197,0.0243,0.47,0.003
20230527,서북권,은평구,21,12,0.0267,0.0128,0.57,0.0019
20230527,서북권,서대문구,22,11,0.0293,0.0152,0.53,0.0022
20230527,서북권,마포구,28,16,0.0223,0.021,0.44,0.003
20230527,동북권,광진구,31,16,0.0273,0.0192,0.48,0.0024
20230527,동북권,성동구,31,18,0.0257,0.0195,0.36,0.0026
20230527,동북권,중랑구,29,17,0.0267,0.0183,0.34,0.0022
20230527,동북권,동대문구,32,16,0.0234,0.0203,0.43,0.003
20230527,동북권,성북구,28,15,0.0238,0.0212,0.47,0.0022
20230527,동북권,도봉구,24,15,0.0216,0.0139,0.69,0.0028
20230527,동북권,강북구,29,15,0.0275,0.0131,0.38,0.0021
20230527,동북권,노원구,27,16,0.0258,0.0167,0.39,0.0025
20230527,서남권,강서구,33,14,0.0205,0.0208,0.51,0.0026
20230527,서남권,구로구,26,14,0.0196,0.0197,0.38,0.0023
20230527,서남권,영등포구,32,15,0.0184,0.0269,0.44,0.0026
20230527,서남권,동작구,28,15,0.0233,0.0191,0.36,0.0025
20230527,서남권,관악구,32,16,0.0176,0.0247,0.5,0.003
20230527,서남권,금천구,34,15,0.0188,0.017,0.41,0.003
20230527,서남권,양천구,32,17,0.019,0.0232,0.46,0.0028
20230527,동남권,강남구,32,17,0.0227,0.0251,0.39,0.003
20230527,동남권,서초구,26,15,0.0218,0.0237,0.42,0.0027
20230527,동남권,송파구,32,17,0.0216,0.0232,0.43,0.0024
20230527,동남권,강동구,34,19,0.0207,0.0192,0.37,0.0024
20230526,도심권,중구,27,13,0.0528,0.0168,0.33,0.003
20230526,도심권,종로구,29,11,0.0587,0.0138,0.36,0.0031
20230526,도심권,용산구,38,17,0.0606,0.016,0.36,0.0034
20230526,서북권,은평구,32,13,0.0595,0.0116,0.4,0.0024
20230526,서북권,서대문구,28,11,0.059,0.0136,0.36,0.0027
20230526,서북권,마포구,30,14,0.0635,0.0152,0.34,0.004
20230526,동북권,광진구,30,12,0.0513,0.0154,0.24,0.0028
20230526,동북권,성동구,30,14,0.0585,0.0155,0.28,0.003
20230526,동북권,중랑구,30,13,0.0551,0.0155,0.29,0.0025
20230526,동북권,동대문구,32,13,0.0596,0.0133,0.33,0.0033
20230526,동북권,성북구,33,14,0.0554,0.0152,0.37,0.0026
20230526,동북권,도봉구,30,13,0.0566,0.0104,0.49,0.0032
20230526,동북권,강북구,32,13,0.0602,0.0104,0.32,0.0024
20230526,동북권,노원구,30,14,0.06,0.0121,0.33,0.0028
20230526,서남권,강서구,35,13,0.0576,0.0145,0.38,0.0034
20230526,서남권,구로구,31,11,0.0487,0.0118,0.31,0.0028
20230526,서남권,영등포구,29,11,0.0544,0.019,0.35,0.0031
20230526,서남권,동작구,31,13,0.0581,0.0142,0.28,0.0027
20230526,서남권,관악구,35,15,0.058,0.0162,0.38,0.0031
20230526,서남권,금천구,29,14,0.0506,0.0141,0.35,0.0032
20230526,서남권,양천구,33,15,0.055,0.0155,0.36,0.0033
20230526,동남권,강남구,31,14,0.0575,0.0169,0.3,0.0033
20230526,동남권,서초구,32,12,0.0541,0.0154,0.31,0.0031
20230526,동남권,송파구,34,13,0.059,0.017,0.34,0.0026
20230526,동남권,강동구,29,12,0.0474,0.0154,0.29,0.0026
20230525,도심권,중구,29,14,0.0522,0.0176,0.35,0.0031
20230525,도심권,종로구,32,11,0.0557,0.0164,0.37,0.0035
20230525,도심권,용산구,37,16,0.056,0.0175,0.36,0.0037
20230525,서북권,은평구,30,12,0.0513,0.0137,0.2,0.0026
20230525,서북권,서대문구,28,9,0.0526,0.015,0.32,0.0026
20230525,서북권,마포구,30,14,0.0597,0.0157,0.33,0.0033
20230525,동북권,광진구,36,13,0.0521,0.0155,0.17,0.003
20230525,동북권,성동구,34,14,0.0565,0.0154,0.29,0.0032
20230525,동북권,중랑구,34,14,0.0547,0.0148,0.32,0.0029
20230525,동북권,동대문구,35,14,0.0551,0.0149,0.35,0.0036
20230525,동북권,성북구,35,15,0.0511,0.0166,0.36,0.0026
20230525,동북권,도봉구,32,14,0.0554,0.0122,0.42,0.0033
20230525,동북권,강북구,35,14,0.0587,0.0109,0.33,0.0025
20230525,동북권,노원구,33,15,0.0503,0.0164,0.36,0.0031
20230525,서남권,강서구,34,11,0.0576,0.0142,0.35,0.0031
20230525,서남권,구로구,31,10,0.0463,0.0118,0.29,0.0027
20230525,서남권,영등포구,29,10,0.0526,0.0183,0.33,0.0031
20230525,서남권,동작구,31,13,0.0588,0.0129,0.28,0.003
20230525,서남권,관악구,35,14,0.055,0.0166,0.36,0.0034
20230525,서남권,금천구,29,15,0.0488,0.0135,0.33,0.0035
20230525,서남권,양천구,31,14,0.0514,0.0157,0.34,0.0031
20230525,동남권,강남구,34,14,0.0561,0.0166,0.31,0.0035
20230525,동남권,서초구,38,12,0.0535,0.0143,0.3,0.0033
20230525,동남권,송파구,38,15,0.0584,0.0173,0.35,0.003
20230525,동남권,강동구,34,14,0.0474,0.014,0.31,0.0028
20230524,도심권,중구,34,16,0.0395,0.0283,0.42,0.0036
20230524,도심권,종로구,37,14,0.0449,0.0243,0.45,0.0039
20230524,도심권,용산구,44,21,0.0407,0.0288,0.46,0.0041
20230524,서북권,은평구,37,15,0.047,0.0185,0.55,0.0035
20230524,서북권,서대문구,36,14,0.0448,0.0227,0.42,0.0034
20230524,서북권,마포구,36,18,0.0473,0.0256,0.43,0.0044
20230524,동북권,광진구,40,16,0.0384,0.0253,0.25,0.0031
20230524,동북권,성동구,39,18,0.042,0.026,0.36,0.0034
20230524,동북권,중랑구,38,18,0.0431,0.0219,0.36,0.003
20230524,동북권,동대문구,40,17,0.0437,0.0226,0.42,0.004
20230524,동북권,성북구,41,17,0.0409,0.025,0.45,0.003
20230524,동북권,도봉구,36,16,0.0468,0.0161,0.5,0.0035
20230524,동북권,강북구,41,17,0.0511,0.0164,0.39,0.003
20230524,동북권,노원구,40,20,0.045,0.0201,0.4,0.0034
20230524,서남권,강서구,41,15,0.0485,0.0229,0.47,0.0045
20230524,서남권,구로구,40,15,0.0399,0.0194,0.37,0.0036
20230524,서남권,영등포구,34,14,0.0421,0.0288,0.43,0.004
20230524,서남권,동작구,35,17,0.0506,0.0203,0.36,0.0036
20230524,서남권,관악구,41,18,0.0467,0.0262,0.49,0.004
20230524,서남권,금천구,33,17,0.0392,0.0223,0.42,0.004
20230524,서남권,양천구,38,19,0.0436,0.0244,0.45,0.0043
20230524,동남권,강남구,38,17,0.0422,0.0277,0.38,0.0037
20230524,동남권,서초구,40,15,0.04,0.026,0.37,0.0034
20230524,동남권,송파구,44,19,0.0405,0.03,0.41,0.0031
20230524,동남권,강동구,37,16,0.034,0.0227,0.35,0.003
20230523,도심권,중구,53,14,0.0368,0.0168,0.32,0.0028
20230523,도심권,종로구,62,10,0.0396,0.0152,0.36,0.0029
20230523,도심권,용산구,73,20,0.0375,0.0188,0.35,0.0031
20230523,서북권,은평구,50,14,0.0401,0.0104,0.32,0.0023
20230523,서북권,서대문구,54,13,0.0417,0.0112,0.27,0.0022
20230523,서북권,마포구,63,16,0.0426,0.016,0.33,0.0031
20230523,동북권,광진구,66,13,0.0356,0.0159,0.18,0.0023
20230523,동북권,성동구,65,20,0.0367,0.0174,0.29,0.0027
20230523,동북권,중랑구,58,14,0.0375,0.0125,0.24,0.0021
20230523,동북권,동대문구,70,14,0.0348,0.0147,0.31,0.003
20230523,동북권,성북구,58,17,0.0361,0.0149,0.32,0.002
20230523,동북권,도봉구,47,12,0.0375,0.0091,0.34,0.0029
20230523,동북권,강북구,53,12,0.0409,0.0081,0.29,0.002
20230523,동북권,노원구,49,11,0.0374,0.011,0.29,0.0023
20230523,서남권,강서구,82,17,0.0432,0.0159,0.38,0.0032
20230523,서남권,구로구,74,19,0.0312,0.0165,0.33,0.0024
20230523,서남권,영등포구,62,13,0.0363,0.0208,0.35,0.0026
20230523,서남권,동작구,66,19,0.041,0.0153,0.29,0.0024
20230523,서남권,관악구,74,18,0.0374,0.0202,0.38,0.0028
20230523,서남권,금천구,68,18,0.0352,0.0181,0.37,0.0031
20230523,서남권,양천구,69,18,0.0344,0.0177,0.37,0.0031
20230523,동남권,강남구,65,15,0.0345,0.0217,0.31,0.0031
20230523,동남권,서초구,68,20,0.0346,0.0197,0.3,0.003
20230523,동남권,송파구,69,17,0.031,0.0247,0.37,0.0024
20230523,동남권,강동구,61,13,0.0288,0.0146,0.27,0.0023
20230522,도심권,중구,111,27,0.038,0.016,0.4,0.003
20230522,도심권,종로구,124,21,0.042,0.014,0.4,0.003
20230522,도심권,용산구,141,34,0.04,0.017,0.4,0.003
20230522,서북권,은평구,134,36,0.04,0.011,0.5,0.003
20230522,서북권,서대문구,126,33,0.04,0.013,0.4,0.002
20230522,서북권,마포구,116,29,0.037,0.017,0.4,0.003
20230522,동북권,광진구,120,25,0.036,0.017,0.3,0.002
20230522,동북권,성동구,121,34,0.038,0.017,0.4,0.003
20230522,동북권,중랑구,115,28,0.037,0.015,0.4,0.003
20230522,동북권,동대문구,130,28,0.04,0.014,0.4,0.003
20230522,동북권,성북구,138,39,0.038,0.015,0.4,0.002
20230522,동북권,도봉구,123,32,0.038,0.01,0.5,0.003
20230522,동북권,강북구,134,29,0.042,0.008,0.3,0.002
20230522,동북권,노원구,118,26,0.038,0.012,0.4,0.003
20230522,서남권,강서구,143,29,0.04,0.017,0.4,0.004
20230522,서남권,구로구,155,36,0.034,0.013,0.4,0.003
20230522,서남권,영등포구,113,22,0.038,0.019,0.4,0.003
20230522,서남권,동작구,123,35,0.042,0.015,0.4,0.003
20230522,서남권,관악구,137,29,0.039,0.019,0.4,0.003
20230522,서남권,금천구,118,28,0.036,0.017,0.4,0.003
20230522,서남권,양천구,125,28,0.037,0.017,0.4,0.003
20230522,동남권,강남구,120,26,0.039,0.019,0.4,0.003
20230522,동남권,서초구,140,40,0.037,0.016,0.4,0.003
20230522,동남권,송파구,126,30,0.034,0.022,0.4,0.003
20230522,동남권,강동구,109,25,0.029,0.015,0.4,0.003
20230521,도심권,중구,64,21,0.045,0.009,0.4,0.003
20230521,도심권,종로구,75,16,0.049,0.008,0.3,0.003
20230521,도심권,용산구,80,25,0.051,0.007,0.4,0.003
20230521,서북권,은평구,90,26,0.049,0.008,0.4,0.003
20230521,서북권,서대문구,80,23,0.05,0.008,0.4,0.002
20230521,서북권,마포구,63,20,0.049,0.008,0.3,0.003
20230521,동북권,광진구,78,19,0.048,0.009,0,0.002
20230521,동북권,성동구,70,25,0.049,0.008,0.3,0.002
20230521,동북권,중랑구,74,21,0.045,0.011,0.3,0.002
20230521,동북권,동대문구,79,22,0.049,0.007,0.3,0.003
20230521,동북권,성북구,90,27,0.046,0.01,0.4,0.002
20230521,동북권,도봉구,94,26,0.048,0.006,0.5,0.003
20230521,동북권,강북구,94,26,0.051,0.007,0.3,0.002
20230521,동북권,노원구,88,25,0.049,0.009,0.4,0.003
20230521,서남권,강서구,76,20,0.052,0.008,0.3,0.003
20230521,서남권,구로구,74,18,0.043,0.005,0.3,0.002
20230521,서남권,영등포구,60,16,0.049,0.008,0.3,0.002
20230521,서남권,동작구,67,24,0.052,0.006,0.3,0.002
20230521,서남권,관악구,72,21,0.049,0.009,0.4,0.003
20230521,서남권,금천구,59,19,0.045,0.008,0.3,0.003
20230521,서남권,양천구,63,20,0.047,0.008,0.3,0.003
20230521,동남권,강남구,75,21,0.05,0.008,0.3,0.003
20230521,동남권,서초구,78,23,0.047,0.005,0.3,0.003
20230521,동남권,송파구,84,24,0.052,0.007,0.3,0.002
20230521,동남권,강동구,78,21,0.042,0.007,0.3,0.002
20230520,도심권,중구,20,13,0.041,0.017,0.4,0.003
20230520,도심권,종로구,22,11,0.048,0.012,0.4,0.003
20230520,도심권,용산구,27,17,0.047,0.014,0.4,0.003
20230520,서북권,은평구,23,13,0.049,0.01,0.4,0.003
20230520,서북권,서대문구,21,10,0.048,0.012,0.4,0.003
20230520,서북권,마포구,23,14,0.048,0.012,0.4,0.003
20230520,동북권,광진구,24,13,0.045,0.013,22.1,0.002
20230520,동북권,성동구,23,16,0.046,0.013,0.3,0.003
20230520,동북권,중랑구,23,14,0.045,0.013,0.3,0.002
20230520,동북권,동대문구,24,14,0.047,0.011,0.3,0.003
20230520,동북권,성북구,24,12,0.045,0.014,0.3,0.002
20230520,동북권,도봉구,21,12,0.045,0.009,0.5,0.003
20230520,동북권,강북구,23,14,0.047,0.009,0.3,0.002
20230520,동북권,노원구,24,15,0.047,0.011,0.3,0.003
20230520,서남권,강서구,26,13,0.05,0.014,0.4,0.003
20230520,서남권,구로구,20,11,0.044,0.009,0.3,0.003
20230520,서남권,영등포구,22,11,0.045,0.016,0.3,0.003
20230520,서남권,동작구,23,15,0.049,0.013,0.3,0.003
20230520,서남권,관악구,28,15,0.05,0.013,0.4,0.003
20230520,서남권,금천구,24,15,0.047,0.012,0.4,0.003
20230520,서남권,양천구,24,15,0.045,0.014,0.4,0.003
20230520,동남권,강남구,24,15,0.046,0.014,0.3,0.003
20230520,동남권,서초구,31,13,0.046,0.011,0.3,0.003
20230520,동남권,송파구,26,15,0.049,0.013,0.3,0.002
20230520,동남권,강동구,23,13,0.039,0.011,0.3,0.002
20230519,도심권,중구,19,13,0.04,0.015,0.3,0.003
20230519,도심권,종로구,20,10,0.046,0.01,0.3,0.003
20230519,도심권,용산구,23,15,0.047,0.013,0.3,0.003
20230519,서북권,은평구,20,10,0.046,0.008,0.4,0.002
20230519,서북권,서대문구,19,9,0.048,0.009,0.4,0.002
20230519,서북권,마포구,22,14,0.045,0.013,0.3,0.003
20230519,동북권,광진구,21,10,0.045,0.01,0.3,0.002
20230519,동북권,성동구,21,13,0.047,0.009,0.2,0.003
20230519,동북권,중랑구,20,12,0.041,0.011,0.2,0.002
20230519,동북권,동대문구,23,12,0.044,0.009,0.3,0.003
20230519,동북권,성북구,21,11,0.041,0.013,0.3,0.002
20230519,동북권,도봉구,18,12,0.042,0.007,0.5,0.003
20230519,동북권,강북구,22,12,0.045,0.006,0.3,0.002
20230519,동북권,노원구,21,13,0.044,0.008,0.3,0.002
20230519,서남권,강서구,27,13,0.047,0.014,0.4,0.003
20230519,서남권,구로구,21,9,0.042,0.009,0.3,0.002
20230519,서남권,영등포구,23,10,0.043,0.017,0.3,0.002
20230519,서남권,동작구,22,14,0.052,0.01,0.3,0.002
20230519,서남권,관악구,27,12,0.05,0.014,0.3,0.003
20230519,서남권,금천구,23,15,0.048,0.011,0.3,0.003
20230519,서남권,양천구,24,14,0.043,0.014,0.4,0.003
20230519,동남권,강남구,22,13,0.045,0.012,0.3,0.003
20230519,동남권,서초구,22,10,0.043,0.012,0.2,0.003
20230519,동남권,송파구,23,13,0.047,0.012,0.3,0.002
20230519,동남권,강동구,19,11,0.038,0.007,0.3,0.002
20230518,도심권,중구,31,19,0.032,0.016,0.4,0.003
20230518,도심권,종로구,33,15,0.033,0.013,0.4,0.003
20230518,도심권,용산구,35,21,0.032,0.015,0.4,0.003
20230518,서북권,은평구,32,19,0.031,0.01,0.5,0.002
20230518,서북권,서대문구,28,14,0.039,0.009,0.5,0.002
20230518,서북권,마포구,34,20,0.033,0.013,0.4,0.003
20230518,동북권,광진구,34,17,0.034,0.015,0.4,0.002
20230518,동북권,성동구,33,18,0.032,0.014,0.3,0.003
20230518,동북권,중랑구,34,18,0.027,0.015,0.3,0.002
20230518,동북권,동대문구,38,19,0.034,0.012,0.3,0.003
20230518,동북권,성북구,35,17,0.037,0.015,0.4,0.002
20230518,동북권,도봉구,32,17,0.037,0.01,0.6,0.003
20230518,동북권,강북구,34,19,0.039,0.009,0.3,0.002
20230518,동북권,노원구,35,19,0.039,0.011,0.3,0.003
20230518,서남권,강서구,40,20,0.035,0.016,0.4,0.003
20230518,서남권,구로구,30,13,0.034,0.01,0.3,0.003
20230518,서남권,영등포구,33,17,0.026,0.019,0.4,0.003
20230518,서남권,동작구,34,21,0.034,0.013,0.3,0.002
20230518,서남권,관악구,39,20,0.029,0.014,0.4,0.003
20230518,서남권,금천구,32,18,0.027,0.012,0.4,0.003
20230518,서남권,양천구,34,19,0.031,0.015,0.4,0.003
20230518,동남권,강남구,33,17,0.032,0.016,0.3,0.003
20230518,동남권,서초구,33,18,0.032,0.018,0.3,0.003
20230518,동남권,송파구,38,20,0.027,0.02,0.4,0.002
20230518,동남권,강동구,35,18,0.026,0.011,0.3,0.002
20230517,도심권,중구,29,15,0.042,0.017,0.4,0.003
20230517,도심권,종로구,32,11,0.047,0.012,0.4,0.003
20230517,도심권,용산구,38,18,0.046,0.014,0.4,0.003
20230517,서북권,은평구,33,13,0.05,0.01,0.5,0.002
20230517,서북권,서대문구,31,11,0.05,0.006,0.3,0.003
20230517,서북권,마포구,31,14,0.045,0.01,0.3,0.003
20230517,동북권,광진구,39,14,0.042,0.017,0.5,0.002
20230517,동북권,성동구,34,14,0.043,0.018,0.3,0.003
20230517,동북권,중랑구,32,16,0.045,0.015,0.3,0.003
20230517,동북권,동대문구,37,14,0.048,0.011,0.4,0.004
20230517,동북권,성북구,40,14,0.047,0.014,0.4,0.003
20230517,동북권,도봉구,32,13,0.046,0.011,0.6,0.003
20230517,동북권,강북구,31,14,0.05,0.01,0.4,0.002
20230517,동북권,노원구,32,16,0.048,0.013,0.3,0.003
20230517,서남권,강서구,33,13,0.054,0.01,0.3,0.003
20230517,서남권,구로구,32,10,0.044,0.007,0.3,0.003
20230517,서남권,영등포구,31,11,0.042,0.012,0.4,0.003
20230517,서남권,동작구,29,14,0.046,0.012,0.3,0.003
20230517,서남권,관악구,40,15,0.047,0.011,0.4,0.003
20230517,서남권,금천구,33,14,0.043,0.011,0.4,0.003
20230517,서남권,양천구,29,14,0.045,0.01,0.4,0.003
20230517,동남권,강남구,33,15,0.045,0.018,0.4,0.003
20230517,동남권,서초구,46,14,0.043,0.014,0.3,0.003
20230517,동남권,송파구,42,18,0.045,0.021,0.4,0.003
20230517,동남권,강동구,38,16,0.036,0.016,0.4,0.003
20230516,도심권,중구,52,34,0.07,0.026,0.5,0.004
20230516,도심권,종로구,56,28,0.079,0.02,0.5,0.004
20230516,도심권,용산구,61,39,0.077,0.022,0.5,0.004
20230516,서북권,은평구,62,33,0.083,0.017,0.6,0.002
20230516,서북권,서대문구,57,29,0.083,0.009,0.4,0.003
20230516,서북권,마포구,54,35,0.082,0.017,0.5,0.004
20230516,동북권,광진구,56,31,0.062,0.022,0.7,0.003
20230516,동북권,성동구,55,31,0.074,0.022,0.4,0.003
20230516,동북권,중랑구,55,34,0.072,0.02,0.5,0.003
20230516,동북권,동대문구,59,34,0.076,0.02,0.5,0.004
20230516,동북권,성북구,64,33,0.071,0.022,0.5,0.003
20230516,동북권,도봉구,58,32,0.079,0.015,0.7,0.003
20230516,동북권,강북구,60,33,0.085,0.015,0.5,0.003
20230516,동북권,노원구,56,36,0.077,0.02,0.5,0.003
20230516,서남권,강서구,62,33,0.09,0.016,0.5,0.004
20230516,서남권,구로구,63,29,0.071,0.013,0.4,0.004
20230516,서남권,영등포구,53,28,0.074,0.021,0.5,0.003
20230516,서남권,동작구,53,30,0.083,0.015,0.4,0.003
20230516,서남권,관악구,63,33,0.083,0.019,0.5,0.004
20230516,서남권,금천구,55,32,0.074,0.019,0.5,0.003
20230516,서남권,양천구,54,33,0.08,0.016,0.5,0.003
20230516,동남권,강남구,55,30,0.074,0.023,0.5,0.004
20230516,동남권,서초구,65,31,0.071,0.02,0.4,0.003
20230516,동남권,송파구,59,33,0.069,0.035,0.5,0.003
20230516,동남권,강동구,54,32,0.059,0.019,0.5,0.003
20230515,도심권,중구,30,20,0.053,0.022,0.4,0.003
20230515,도심권,종로구,33,17,0.058,0.019,0.4,0.003
20230515,도심권,용산구,38,23,0.054,0.022,0.4,0.003
20230515,서북권,은평구,36,19,0.061,0.015,0.4,0.002
20230515,서북권,서대문구,32,16,0.061,0.01,0.3,0.003
20230515,서북권,마포구,33,22,0.058,0.019,0.4,0.004
20230515,동북권,광진구,35,19,0.047,0.02,0.4,0.003
20230515,동북권,성동구,35,20,0.054,0.021,0.4,0.003
20230515,동북권,중랑구,33,21,0.055,0.018,0.3,0.003
20230515,동북권,동대문구,36,20,0.056,0.018,0.4,0.003
20230515,동북권,성북구,38,19,0.053,0.021,0.4,0.003
20230515,동북권,도봉구,33,17,0.058,0.014,0.5,0.003
20230515,동북권,강북구,35,19,0.064,0.013,0.4,0.003
20230515,동북권,노원구,34,21,0.057,0.017,0.4,0.003
20230515,서남권,강서구,41,20,0.059,0.021,0.5,0.003
20230515,서남권,구로구,38,17,0.046,0.017,0.3,0.003
20230515,서남권,영등포구,34,17,0.05,0.025,0.4,0.003
20230515,서남권,동작구,34,19,0.057,0.02,0.4,0.003
20230515,서남권,관악구,38,21,0.055,0.024,0.5,0.003
20230515,서남권,금천구,34,20,0.053,0.018,0.4,0.003
20230515,서남권,양천구,34,20,0.053,0.022,0.4,0.003
20230515,동남권,강남구,35,19,0.053,0.024,0.4,0.003
20230515,동남권,서초구,43,19,0.047,0.023,0.4,0.003
20230515,동남권,송파구,43,24,0.046,0.037,0.4,0.003
20230515,동남권,강동구,34,21,0.044,0.019,0.4,0.003
20230514,도심권,중구,18,12,0.049,0.014,0.3,0.003
20230514,도심권,종로구,20,9,0.055,0.011,0.3,0.003
20230514,도심권,용산구,24,15,0.054,0.013,0.4,0.003
20230514,서북권,은평구,19,10,0.052,0.01,0.3,0.002
20230514,서북권,서대문구,18,8,0.053,0.006,0.3,0.003
20230514,서북권,마포구,24,16,0.046,0.016,0.4,0.004
20230514,동북권,광진구,22,12,0.047,0.014,0.1,0.003
20230514,동북권,성동구,23,12,0.052,0.013,0.3,0.003
20230514,동북권,중랑구,22,13,0.052,0.012,0.3,0.003
20230514,동북권,동대문구,23,13,0.054,0.011,0.3,0.004
20230514,동북권,성북구,21,11,0.049,0.015,0.3,0.003
20230514,동북권,도봉구,20,11,0.052,0.009,0.4,0.003
20230514,동북권,강북구,21,11,0.056,0.008,0.3,0.003
